date,period,offer_gbp_mwh,bid_gbp_mwh
2025-08-16,22,115.75,5.8
2025-08-16,23,79.19,-3.63
2025-08-16,24,80.22,2.54
2025-08-16,25,81.69,2.51
2025-08-16,26,99.46,-19.77
2025-08-16,27,98.67,11.62
2025-08-16,28,87.41,-7.36
2025-08-16,29,102.38,-10.55
2025-08-16,30,138.58,17.14
2025-08-16,31,134.37,-20.88
2025-08-16,32,112.39,25.99
2025-08-16,33,128.96,-5.88
2025-08-16,34,132.86,4.49
2025-08-16,35,124.87,-1.68
2025-08-16,36,149.09,43.15
2025-08-16,37,128.83,12.18
2025-08-16,38,118.54,14.1
2025-08-16,39,130.74,-12.78
2025-08-16,40,127.72,-19.14
2025-08-16,41,81.43,-1.93
2025-08-16,42,68.65,-3.02
2025-08-16,43,95.18,-28.47
2025-08-16,44,75.86,-20.88
2025-08-16,45,70.35,4.31
2025-08-16,46,107.37,-26.54
2025-08-16,47,69.12,15.58
2025-08-16,48,95.73,-32.36
2025-08-17,1,79.84,-42.94
2025-08-17,2,92.25,-29.3
2025-08-17,3,87.28,-12.49
2025-08-17,4,91.87,-32.88
2025-08-17,5,93.39,-44.99
2025-08-17,6,77.39,-19.86
2025-08-17,7,64.04,-8.33
2025-08-17,8,109.16,-33.46
2025-08-17,9,76.22,-32.71
2025-08-17,10,84.27,0.34
2025-08-17,11,58.44,-26.49
2025-08-17,12,69.13,-20.67
2025-08-17,13,96.91,-28.45
2025-08-17,14,108.5,-29.21
2025-08-17,15,97.29,10.71
2025-08-17,16,89.09,-3.95
2025-08-17,17,93.62,8.21
2025-08-17,18,85.55,-17.31
2025-08-17,19,77.79,-15.67
2025-08-17,20,77.55,-14.03
2025-08-17,21,108.85,12.23
2025-08-17,22,113.58,-17.87
2025-08-17,23,124.04,19.77
2025-08-17,24,98.88,-6.67
2025-08-17,25,94.33,-17.47
2025-08-17,26,70.64,7.9
2025-08-17,27,87.27,6.62
2025-08-17,28,124.14,19.49
2025-08-17,29,138.56,7.89
2025-08-17,30,124.57,8.6
2025-08-17,31,109.17,-14.06
2025-08-17,32,85.26,-12.57
2025-08-17,33,98.71,-10.21
2025-08-17,34,134.49,3.93
2025-08-17,35,122.81,1.11
2025-08-17,36,148.02,-4.7
2025-08-17,37,118.01,9.82
2025-08-17,38,134.92,16.86
2025-08-17,39,89.02,-2.36
2025-08-17,40,125.58,-5.59
2025-08-17,41,85.68,-12.88
2025-08-17,42,102.81,-8.68
2025-08-17,43,82.85,-28.54
2025-08-17,44,114.76,-2.67
2025-08-17,45,80.65,-35.88
2025-08-17,46,81.26,-3.56
2025-08-17,47,91.69,-51.14
2025-08-17,48,91.9,-18.02
2025-08-18,1,97.27,-1.94
2025-08-18,2,81.05,-34.54
2025-08-18,3,109.67,-7.55
2025-08-18,4,69.2,-42.01
2025-08-18,5,85.82,-29.09
2025-08-18,6,114.62,-23.11
2025-08-18,7,85.0,-18.94
2025-08-18,8,90.27,-28.77
2025-08-18,9,79.6,-23.07
2025-08-18,10,95.28,-5.95
2025-08-18,11,81.82,-12.19
2025-08-18,12,93.73,-16.04
2025-08-18,13,117.12,-5.25
2025-08-18,14,84.85,-37.4
2025-08-18,15,110.97,-5.69
2025-08-18,16,122.77,0.26
2025-08-18,17,124.78,1.53
2025-08-18,18,118.04,16.52
2025-08-18,19,85.23,-13.37
2025-08-18,20,133.15,-6.61
2025-08-18,21,116.72,4.05
2025-08-18,22,119.03,26.92
2025-08-18,23,106.38,7.8
2025-08-18,24,94.78,-19.32
2025-08-18,25,107.71,2.17
2025-08-18,26,108.04,0.89
2025-08-18,27,129.39,-14.97
2025-08-18,28,92.51,4.82
2025-08-18,29,141.06,-0.38
2025-08-18,30,94.06,10.66
2025-08-18,31,98.94,37.23
2025-08-18,32,130.39,23.83
2025-08-18,33,144.33,51.95
2025-08-18,34,161.1,27.19
2025-08-18,35,154.56,20.92
2025-08-18,36,138.44,56.91
2025-08-18,37,140.37,50.6
2025-08-18,38,129.51,12.17
2025-08-18,39,147.82,35.95
2025-08-18,40,93.52,27.01
2025-08-18,41,104.68,17.21
2025-08-18,42,104.07,4.79
2025-08-18,43,99.37,1.41
2025-08-18,44,71.0,2.57
2025-08-18,45,78.48,-15.96
2025-08-18,46,83.3,6.02
2025-08-18,47,93.02,-32.18
2025-08-18,48,90.5,-25.27
2025-08-19,1,107.51,-20.11
2025-08-19,2,85.57,3.91
2025-08-19,3,84.79,7.98
2025-08-19,4,81.59,4.08
2025-08-19,5,59.73,-27.05
2025-08-19,6,104.15,-41.33
2025-08-19,7,97.07,-17.97
2025-08-19,8,62.22,3.81
2025-08-19,9,58.71,-20.28
2025-08-19,10,79.53,-48.1
2025-08-19,11,112.07,-5.55
2025-08-19,12,73.66,13.48
2025-08-19,13,78.29,6.16
2025-08-19,14,106.13,-6.12
2025-08-19,15,129.03,-21.41
2025-08-19,16,129.52,23.72
2025-08-19,17,94.31,24.34
2025-08-19,18,120.92,-6.37
2025-08-19,19,118.27,28.42
2025-08-19,20,115.59,-20.96
2025-08-19,21,87.22,14.4
2025-08-19,22,128.13,18.89
2025-08-19,23,99.53,23.16
2025-08-19,24,115.73,1.95
2025-08-19,25,105.54,7.81
2025-08-19,26,99.32,-0.0
2025-08-19,27,99.11,13.22
2025-08-19,28,118.94,-7.4
2025-08-19,29,121.46,8.62
2025-08-19,30,137.11,24.23
2025-08-19,31,96.31,11.09
2025-08-19,32,130.75,41.37
2025-08-19,33,121.76,12.96
2025-08-19,34,111.34,22.32
2025-08-19,35,159.94,48.83
2025-08-19,36,123.65,57.18
2025-08-19,37,130.95,50.53
2025-08-19,38,151.69,37.07
2025-08-19,39,137.22,38.21
2025-08-19,40,127.79,31.1
2025-08-19,41,85.3,3.17
2025-08-19,42,77.44,18.8
2025-08-19,43,106.42,36.33
2025-08-19,44,92.14,-28.86
2025-08-19,45,96.28,2.94
2025-08-19,46,108.69,-15.25
2025-08-19,47,77.09,-2.31
2025-08-19,48,63.48,-9.33
2025-08-20,1,67.35,5.45
2025-08-20,2,88.58,-43.72
2025-08-20,3,80.18,-43.39
2025-08-20,4,112.25,-39.32
2025-08-20,5,79.09,-8.73
2025-08-20,6,90.59,-33.69
2025-08-20,7,80.66,-13.35
2025-08-20,8,66.94,-9.95
2025-08-20,9,62.46,10.52
2025-08-20,10,95.32,-29.18
2025-08-20,11,87.37,-36.23
2025-08-20,12,81.01,-41.92
2025-08-20,13,120.8,-12.42
2025-08-20,14,120.68,27.01
2025-08-20,15,107.05,-26.23
2025-08-20,16,104.7,-6.26
2025-08-20,17,126.3,29.07
2025-08-20,18,74.38,-33.36
2025-08-20,19,98.32,11.81
2025-08-20,20,92.73,-14.9
2025-08-20,21,101.78,-18.47
2025-08-20,22,111.98,-22.51
2025-08-20,23,98.61,-4.11
2025-08-20,24,93.22,-30.52
2025-08-20,25,110.64,25.95
2025-08-20,26,119.34,14.01
2025-08-20,27,127.66,12.85
2025-08-20,28,137.79,-16.86
2025-08-20,29,115.96,6.75
2025-08-20,30,131.48,18.22
2025-08-20,31,94.49,6.68
2025-08-20,32,106.13,-12.33
2025-08-20,33,100.62,7.35
2025-08-20,34,143.48,51.18
2025-08-20,35,112.06,31.79
2025-08-20,36,143.45,46.48
2025-08-20,37,111.78,34.05
2025-08-20,38,110.63,13.22
2025-08-20,39,103.41,8.61
2025-08-20,40,116.56,-9.73
2025-08-20,41,126.89,26.5
2025-08-20,42,110.8,24.25
2025-08-20,43,104.96,16.97
2025-08-20,44,98.01,-40.07
2025-08-20,45,112.42,-3.14
2025-08-20,46,89.17,-32.07
2025-08-20,47,86.62,-24.42
2025-08-20,48,79.22,-16.7
2025-08-21,1,76.63,-45.58
2025-08-21,2,83.52,11.01
2025-08-21,3,73.87,-39.39
2025-08-21,4,112.18,-16.47
2025-08-21,5,73.51,-31.87
2025-08-21,6,63.8,-29.13
2025-08-21,7,114.7,11.67
2025-08-21,8,102.36,2.7
2025-08-21,9,107.09,-3.96
2025-08-21,10,71.67,-0.41
2025-08-21,11,86.19,-7.7
2025-08-21,12,86.93,-26.76
2025-08-21,13,117.43,-37.62
2025-08-21,14,116.14,17.97
2025-08-21,15,107.32,13.25
2025-08-21,16,121.22,6.09
2025-08-21,17,123.19,-23.86
2025-08-21,18,107.37,-12.15
2025-08-21,19,99.69,-10.93
2025-08-21,20,128.34,-17.75
2025-08-21,21,122.35,21.49
2025-08-21,22,121.08,3.31
2025-08-21,23,96.69,-5.63
2025-08-21,24,131.33,31.97
2025-08-21,25,134.77,17.68
2025-08-21,26,97.13,39.29
2025-08-21,27,86.9,-23.16
2025-08-21,28,89.77,8.77
2025-08-21,29,94.47,-10.03
2025-08-21,30,113.76,-8.19
2025-08-21,31,142.92,-4.76
2025-08-21,32,140.05,17.12
2025-08-21,33,115.46,42.67
2025-08-21,34,120.9,0.71
2025-08-21,35,131.65,16.41
2025-08-21,36,139.69,47.29
2025-08-21,37,145.37,9.51
2025-08-21,38,130.08,37.04
2025-08-21,39,144.5,32.82
2025-08-21,40,131.77,34.0
2025-08-21,41,113.22,20.11
2025-08-21,42,104.55,-8.33
2025-08-21,43,89.97,-15.36
2025-08-21,44,105.33,16.44
2025-08-21,45,71.54,7.77
2025-08-21,46,83.56,6.36
2025-08-21,47,123.35,-11.35
2025-08-21,48,108.99,12.98
2025-08-22,1,98.56,-16.0
2025-08-22,2,105.43,-4.51
2025-08-22,3,109.19,-4.85
2025-08-22,4,90.09,-26.63
2025-08-22,5,74.17,-0.81
2025-08-22,6,97.14,-33.23
2025-08-22,7,71.44,-8.01
2025-08-22,8,50.24,-54.71
2025-08-22,9,93.12,-45.09
2025-08-22,10,97.81,-42.7
2025-08-22,11,97.52,-26.82
2025-08-22,12,87.35,9.04
2025-08-22,13,95.61,19.38
2025-08-22,14,103.76,-9.51
2025-08-22,15,101.48,-24.63
2025-08-22,16,88.4,-17.52
2025-08-22,17,86.09,19.6
2025-08-22,18,108.95,-20.34
2025-08-22,19,83.73,-21.97
2025-08-22,20,125.84,2.78
2025-08-22,21,101.46,-7.53
2025-08-22,22,102.87,13.97
2025-08-22,23,88.34,-16.97
2025-08-22,24,120.91,2.76
2025-08-22,25,74.13,-13.94
2025-08-22,26,118.79,-0.67
2025-08-22,27,108.04,9.34
2025-08-22,28,124.56,24.19
2025-08-22,29,94.86,12.85
2025-08-22,30,140.43,3.26
2025-08-22,31,113.0,12.16
2025-08-22,32,122.42,50.93
2025-08-22,33,125.53,14.97
2025-08-22,34,103.46,43.99
2025-08-22,35,130.05,11.04
2025-08-22,36,169.88,31.11
2025-08-22,37,131.48,3.68
2025-08-22,38,125.54,39.93
2025-08-22,39,147.9,-4.96
2025-08-22,40,138.94,21.27
2025-08-22,41,95.47,5.27
2025-08-22,42,102.8,-21.44
2025-08-22,43,118.63,-8.38
2025-08-22,44,80.69,20.87
2025-08-22,45,108.28,-35.5
2025-08-22,46,113.27,17.34
2025-08-22,47,67.51,2.73
2025-08-22,48,113.81,18.9
2025-08-23,1,74.34,-3.17
2025-08-23,2,87.74,-27.69
2025-08-23,3,67.63,9.89
2025-08-23,4,96.15,-6.26
2025-08-23,5,85.8,0.07
2025-08-23,6,78.55,-32.68
2025-08-23,7,90.23,-5.15
2025-08-23,8,87.03,-8.45
2025-08-23,9,93.91,-55.17
2025-08-23,10,81.32,-56.75
2025-08-23,11,77.85,-2.06
2025-08-23,12,100.43,-14.46
2025-08-23,13,110.56,-3.43
2025-08-23,14,92.02,8.38
2025-08-23,15,116.11,-9.16
2025-08-23,16,99.81,-34.1
2025-08-23,17,80.48,21.72
2025-08-23,18,103.28,-35.6
2025-08-23,19,124.36,19.46
2025-08-23,20,81.11,-24.47
2025-08-23,21,120.88,-28.56
2025-08-23,22,81.26,-7.42
2025-08-23,23,106.62,-20.53
2025-08-23,24,123.82,7.05
2025-08-23,25,100.24,-25.84
2025-08-23,26,109.17,21.69
2025-08-23,27,81.31,-33.02
2025-08-23,28,108.58,1.42
2025-08-23,29,129.11,20.93
2025-08-23,30,138.58,9.41
2025-08-23,31,97.01,29.37
2025-08-23,32,128.3,9.12
2025-08-23,33,140.99,16.18
2025-08-23,34,129.6,24.39
2025-08-23,35,141.21,34.78
2025-08-23,36,127.57,15.1
2025-08-23,37,137.32,0.52
2025-08-23,38,106.45,24.01
2025-08-23,39,116.89,21.03
2025-08-23,40,100.64,-5.02
2025-08-23,41,107.82,-2.21
2025-08-23,42,106.38,9.74
2025-08-23,43,69.11,-26.86
2025-08-23,44,83.69,-0.28
2025-08-23,45,77.05,18.39
2025-08-23,46,68.72,-10.6
2025-08-23,47,76.31,-38.4
2025-08-23,48,91.36,-37.23
2025-08-24,1,69.81,-3.48
2025-08-24,2,100.72,-9.36
2025-08-24,3,48.5,2.89
2025-08-24,4,88.0,-30.31
2025-08-24,5,80.38,-34.74
2025-08-24,6,83.79,-18.01
2025-08-24,7,62.34,-45.49
2025-08-24,8,71.49,5.52
2025-08-24,9,105.29,-40.07
2025-08-24,10,66.73,-8.57
2025-08-24,11,56.67,7.63
2025-08-24,12,62.9,1.28
2025-08-24,13,107.44,-8.56
2025-08-24,14,120.45,12.92
2025-08-24,15,77.35,22.57
2025-08-24,16,115.36,3.75
2025-08-24,17,102.88,7.32
2025-08-24,18,100.09,-29.69
2025-08-24,19,124.4,-23.29
2025-08-24,20,90.78,-36.89
2025-08-24,21,79.48,-3.05
2025-08-24,22,88.16,24.36
2025-08-24,23,-16.44,-79.28
2025-08-24,24,-15.28,-120.61
2025-08-24,25,-2.77,-128.31
2025-08-24,26,-4.22,-77.78
2025-08-24,27,24.62,-82.32
2025-08-24,28,-1.12,-78.82
2025-08-24,29,-6.42,-89.43
2025-08-24,30,8.01,-91.79
2025-08-24,31,128.76,34.56
2025-08-24,32,90.01,1.9
2025-08-24,33,145.02,-4.53
2025-08-24,34,108.83,16.74
2025-08-24,35,98.9,6.64
2025-08-24,36,144.13,-5.64
2025-08-24,37,110.98,38.12
2025-08-24,38,139.01,-6.67
2025-08-24,39,132.8,-3.87
2025-08-24,40,104.68,-15.33
2025-08-24,41,83.72,-4.0
2025-08-24,42,119.33,-39.55
2025-08-24,43,82.45,12.38
2025-08-24,44,111.06,18.45
2025-08-24,45,84.06,-5.68
2025-08-24,46,90.65,-18.57
2025-08-24,47,63.85,12.19
2025-08-24,48,103.08,-17.3
2025-08-25,1,71.79,-30.77
2025-08-25,2,91.93,-41.07
2025-08-25,3,89.12,12.59
2025-08-25,4,86.28,-43.32
2025-08-25,5,69.48,-47.43
2025-08-25,6,61.05,-3.22
2025-08-25,7,96.22,-24.8
2025-08-25,8,97.56,-2.15
2025-08-25,9,92.76,-2.37
2025-08-25,10,70.03,-39.63
2025-08-25,11,109.04,8.54
2025-08-25,12,77.63,10.37
2025-08-25,13,77.59,16.0
2025-08-25,14,88.31,-9.79
2025-08-25,15,106.47,-15.52
2025-08-25,16,86.1,4.43
2025-08-25,17,125.33,3.36
2025-08-25,18,95.82,-13.64
2025-08-25,19,133.86,20.4
2025-08-25,20,114.22,-14.43
2025-08-25,21,101.87,-25.38
2025-08-25,22,107.07,-20.27
2025-08-25,23,32.09,-85.84
2025-08-25,24,9.97,-55.27
2025-08-25,25,-7.65,-108.47
2025-08-25,26,38.41,-65.94
2025-08-25,27,19.31,-71.88
2025-08-25,28,3.02,-92.33
2025-08-25,29,-3.42,-108.24
2025-08-25,30,21.89,-96.93
2025-08-25,31,103.67,31.61
2025-08-25,32,139.02,49.29
2025-08-25,33,138.53,51.55
2025-08-25,34,108.5,14.22
2025-08-25,35,145.83,41.47
2025-08-25,36,127.31,53.27
2025-08-25,37,115.66,11.65
2025-08-25,38,107.97,15.71
2025-08-25,39,102.86,5.98
2025-08-25,40,121.79,-11.65
2025-08-25,41,114.6,33.29
2025-08-25,42,113.13,-7.56
2025-08-25,43,116.17,-16.89
2025-08-25,44,77.92,-20.13
2025-08-25,45,75.43,-23.46
2025-08-25,46,97.71,-41.55
2025-08-25,47,108.8,2.72
2025-08-25,48,97.82,-22.93
2025-08-26,1,72.64,14.06
2025-08-26,2,77.19,-18.47
2025-08-26,3,69.74,-27.8
2025-08-26,4,78.56,9.39
2025-08-26,5,63.12,-29.12
2025-08-26,6,83.95,-8.18
2025-08-26,7,75.06,7.22
2025-08-26,8,112.51,-18.79
2025-08-26,9,102.69,-17.39
2025-08-26,10,59.29,11.19
2025-08-26,11,107.51,9.2
2025-08-26,12,104.62,2.17
2025-08-26,13,74.87,7.07
2025-08-26,14,114.55,-6.68
2025-08-26,15,95.28,19.82
2025-08-26,16,127.98,2.08
2025-08-26,17,120.6,19.95
2025-08-26,18,137.87,-11.4
2025-08-26,19,95.52,-6.89
2025-08-26,20,129.89,14.93
2025-08-26,21,82.89,-14.26
2025-08-26,22,91.86,-18.7
2025-08-26,23,119.38,-23.82
2025-08-26,24,133.08,-17.15
2025-08-26,25,135.96,27.73
2025-08-26,26,99.99,18.61
2025-08-26,27,140.86,15.83
2025-08-26,28,97.45,8.15
2025-08-26,29,143.87,9.02
2025-08-26,30,93.73,25.29
2025-08-26,31,98.22,14.36
2025-08-26,32,129.49,30.06
2025-08-26,33,122.24,13.2
2025-08-26,34,119.79,33.04
2025-08-26,35,119.1,42.96
2025-08-26,36,104.35,18.8
2025-08-26,37,116.86,58.29
2025-08-26,38,101.38,17.46
2025-08-26,39,124.47,53.94
2025-08-26,40,108.47,21.47
2025-08-26,41,116.14,3.41
2025-08-26,42,109.93,-9.47
2025-08-26,43,104.3,12.94
2025-08-26,44,85.98,-15.06
2025-08-26,45,106.14,22.67
2025-08-26,46,116.38,-26.87
2025-08-26,47,90.25,-14.36
2025-08-26,48,101.3,-31.62
2025-08-27,1,74.69,-7.64
2025-08-27,2,77.62,-17.15
2025-08-27,3,82.55,13.24
2025-08-27,4,98.07,-14.85
2025-08-27,5,83.48,-21.9
2025-08-27,6,103.01,-8.77
2025-08-27,7,88.71,-32.6
2025-08-27,8,67.93,-28.57
2025-08-27,9,74.82,-40.27
2025-08-27,10,87.86,-49.65
2025-08-27,11,106.27,11.39
2025-08-27,12,66.5,-34.38
2025-08-27,13,101.07,-20.27
2025-08-27,14,86.73,-29.52
2025-08-27,15,117.01,-2.58
2025-08-27,16,126.08,-24.29
2025-08-27,17,90.67,0.93
2025-08-27,18,131.38,4.6
2025-08-27,19,80.62,-3.74
2025-08-27,20,92.34,7.42
2025-08-27,21,112.68,33.51
2025-08-27,22,101.87,9.75
2025-08-27,23,114.46,30.78
2025-08-27,24,96.52,13.24
2025-08-27,25,126.34,-8.65
2025-08-27,26,120.74,17.02
2025-08-27,27,109.26,34.64
2025-08-27,28,97.37,22.91
2025-08-27,29,107.65,2.37
2025-08-27,30,93.65,-9.5
2025-08-27,31,88.94,-5.89
2025-08-27,32,155.95,1.55
2025-08-27,33,146.81,53.32
2025-08-27,34,151.79,11.11
2025-08-27,35,148.2,55.41
2025-08-27,36,148.14,5.29
2025-08-27,37,128.76,60.85
2025-08-27,38,148.44,-2.59
2025-08-27,39,108.66,11.92
2025-08-27,40,91.79,7.81
2025-08-27,41,121.3,-20.46
2025-08-27,42,100.48,-18.94
2025-08-27,43,102.91,4.83
2025-08-27,44,126.74,-2.43
2025-08-27,45,116.73,-27.64
2025-08-27,46,69.8,-15.76
2025-08-27,47,92.61,-17.98
2025-08-27,48,63.78,7.97
2025-08-28,1,84.37,2.47
2025-08-28,2,86.61,-42.85
2025-08-28,3,65.09,-13.32
2025-08-28,4,92.91,-31.23
2025-08-28,5,107.22,-24.17
2025-08-28,6,70.82,-29.42
2025-08-28,7,61.55,-1.4
2025-08-28,8,70.26,-26.54
2025-08-28,9,115.33,11.47
2025-08-28,10,115.21,-18.49
2025-08-28,11,101.56,-33.31
2025-08-28,12,113.5,-34.34
2025-08-28,13,71.49,-8.73
2025-08-28,14,83.45,-8.54
2025-08-28,15,88.0,4.88
2025-08-28,16,128.88,-7.01
2025-08-28,17,115.16,-8.41
2025-08-28,18,116.18,19.47
2025-08-28,19,130.82,-17.57
2025-08-28,20,82.66,11.66
2025-08-28,21,124.63,24.35
2025-08-28,22,109.54,22.69
2025-08-28,23,102.96,1.47
2025-08-28,24,89.2,-15.11
2025-08-28,25,139.36,7.06
2025-08-28,26,85.38,23.62
2025-08-28,27,141.32,16.57
2025-08-28,28,128.68,26.13
2025-08-28,29,136.29,21.11
2025-08-28,30,117.64,32.1
2025-08-28,31,107.88,51.38
2025-08-28,32,156.16,13.31
2025-08-28,33,138.03,53.22
2025-08-28,34,144.89,33.6
2025-08-28,35,130.98,50.39
2025-08-28,36,159.02,28.18
2025-08-28,37,121.81,44.46
2025-08-28,38,116.56,39.49
2025-08-28,39,137.96,48.93
2025-08-28,40,100.07,21.35
2025-08-28,41,121.99,8.0
2025-08-28,42,120.0,-3.07
2025-08-28,43,130.36,-10.28
2025-08-28,44,78.34,-20.09
2025-08-28,45,73.89,-3.82
2025-08-28,46,96.22,-38.25
2025-08-28,47,85.07,-3.42
2025-08-28,48,92.87,1.46
2025-08-29,1,79.41,-40.14
2025-08-29,2,81.61,-13.39
2025-08-29,3,72.0,-26.65
2025-08-29,4,108.9,-39.87
2025-08-29,5,67.02,-44.52
2025-08-29,6,91.81,-41.93
2025-08-29,7,102.13,-44.62
2025-08-29,8,71.61,-49.43
2025-08-29,9,92.87,-1.16
2025-08-29,10,85.62,-33.68
2025-08-29,11,105.42,-32.8
2025-08-29,12,101.01,-33.33
2025-08-29,13,81.96,-34.81
2025-08-29,14,99.22,-22.74
2025-08-29,15,80.92,-2.2
2025-08-29,16,96.38,11.04
2025-08-29,17,114.28,-4.3
2025-08-29,18,115.81,25.63
2025-08-29,19,114.27,4.57
2025-08-29,20,126.2,13.97
2025-08-29,21,121.83,28.95
2025-08-29,22,126.45,28.32
2025-08-29,23,114.52,31.78
2025-08-29,24,132.99,26.36
2025-08-29,25,95.9,43.63
2025-08-29,26,107.91,18.68
2025-08-29,27,122.08,2.12
2025-08-29,28,98.34,3.21
2025-08-29,29,138.23,28.37
2025-08-29,30,141.59,17.07
2025-08-29,31,143.69,10.1
2025-08-29,32,139.41,39.64
2025-08-29,33,138.74,11.59
2025-08-29,34,144.8,21.89
2025-08-29,35,144.19,13.96
2025-08-29,36,124.63,38.51
2025-08-29,37,114.59,45.74
2025-08-29,38,159.55,39.52
2025-08-29,39,116.17,2.49
2025-08-29,40,101.13,-10.15
2025-08-29,41,82.09,-3.17
2025-08-29,42,112.29,22.69
2025-08-29,43,120.84,10.8
2025-08-29,44,69.79,-19.29
2025-08-29,45,98.8,-30.65
2025-08-29,46,107.93,-28.09
2025-08-29,47,80.42,-4.34
2025-08-29,48,104.38,-10.12
2025-08-30,1,100.2,-19.59
2025-08-30,2,63.07,-8.28
2025-08-30,3,70.35,-3.63
2025-08-30,4,92.67,-41.48
2025-08-30,5,96.91,-39.68
2025-08-30,6,88.81,-36.73
2025-08-30,7,73.82,-36.74
2025-08-30,8,86.75,-36.36
2025-08-30,9,83.22,3.17
2025-08-30,10,83.3,-10.21
2025-08-30,11,107.73,-12.81
2025-08-30,12,93.32,12.55
2025-08-30,13,113.52,-29.88
2025-08-30,14,117.24,-26.59
2025-08-30,15,81.52,-35.29
2025-08-30,16,78.48,-15.52
2025-08-30,17,114.24,17.55
2025-08-30,18,99.1,7.51
2025-08-30,19,117.74,-21.99
2025-08-30,20,90.24,-17.77
2025-08-30,21,78.79,2.0
2025-08-30,22,101.52,5.5
2025-08-30,23,105.17,-8.92
2025-08-30,24,84.12,-3.7
2025-08-30,25,97.46,-20.97
2025-08-30,26,100.45,-12.5
2025-08-30,27,93.81,-11.55
2025-08-30,28,135.53,6.96
2025-08-30,29,114.36,-3.35
2025-08-30,30,132.89,1.88
2025-08-30,31,95.66,0.86
2025-08-30,32,101.8,1.37
2025-08-30,33,117.49,-3.92
2025-08-30,34,112.11,44.1
2025-08-30,35,111.84,44.97
2025-08-30,36,97.57,15.46
2025-08-30,37,120.25,19.47
2025-08-30,38,96.3,14.5
2025-08-30,39,104.0,30.95
2025-08-30,40,98.0,-18.92
2025-08-30,41,95.49,8.33
2025-08-30,42,96.49,15.24
2025-08-30,43,67.51,-29.55
2025-08-30,44,77.49,-9.4
2025-08-30,45,90.62,-16.41
2025-08-30,46,91.06,-20.84
2025-08-30,47,114.11,-39.98
2025-08-30,48,64.91,-6.14
2025-08-31,1,86.05,-30.77
2025-08-31,2,55.23,-31.03
2025-08-31,3,82.83,-12.38
2025-08-31,4,68.93,-28.5
2025-08-31,5,98.98,-36.65
2025-08-31,6,67.15,-22.38
2025-08-31,7,92.09,-0.35
2025-08-31,8,75.37,-15.35
2025-08-31,9,68.17,-39.07
2025-08-31,10,94.42,-33.83
2025-08-31,11,82.58,-34.1
2025-08-31,12,58.93,0.5
2025-08-31,13,94.6,-10.61
2025-08-31,14,101.78,-21.3
2025-08-31,15,110.03,-25.88
2025-08-31,16,81.15,-6.98
2025-08-31,17,69.25,2.61
2025-08-31,18,76.43,14.5
2025-08-31,19,77.17,0.31
2025-08-31,20,85.69,18.78
2025-08-31,21,77.46,-13.49
2025-08-31,22,71.23,-4.84
2025-08-31,23,89.66,-20.94
2025-08-31,24,77.72,-21.58
2025-08-31,25,106.64,18.13
2025-08-31,26,78.92,-24.81
2025-08-31,27,114.35,-12.34
2025-08-31,28,82.35,16.19
2025-08-31,29,83.75,-2.27
2025-08-31,30,94.58,11.01
2025-08-31,31,132.61,35.96
2025-08-31,32,113.32,5.61
2025-08-31,33,120.92,44.3
2025-08-31,34,102.3,16.71
2025-08-31,35,158.09,34.01
2025-08-31,36,147.56,36.0
2025-08-31,37,137.4,26.42
2025-08-31,38,132.86,19.97
2025-08-31,39,122.34,20.36
2025-08-31,40,116.97,22.09
2025-08-31,41,102.69,-11.06
2025-08-31,42,81.31,-3.0
2025-08-31,43,85.34,-21.81
2025-08-31,44,64.95,-4.86
2025-08-31,45,110.79,-8.77
2025-08-31,46,105.05,-4.27
2025-08-31,47,79.24,-8.41
2025-08-31,48,93.33,14.17
2025-09-01,1,70.94,-12.22
2025-09-01,2,77.4,4.89
2025-09-01,3,102.18,-3.61
2025-09-01,4,70.18,12.44
2025-09-01,5,76.35,-4.17
2025-09-01,6,77.23,-30.27
2025-09-01,7,103.13,2.13
2025-09-01,8,109.87,-8.88
2025-09-01,9,60.81,-28.79
2025-09-01,10,81.95,-21.49
2025-09-01,11,118.0,-34.2
2025-09-01,12,114.25,-31.85
2025-09-01,13,97.75,1.76
2025-09-01,14,97.36,20.18
2025-09-01,15,108.07,-31.95
2025-09-01,16,118.18,26.39
2025-09-01,17,98.84,-15.27
2025-09-01,18,83.16,29.66
2025-09-01,19,103.96,2.09
2025-09-01,20,132.7,34.83
2025-09-01,21,137.07,-0.64
2025-09-01,22,85.96,2.54
2025-09-01,23,128.57,2.01
2025-09-01,24,123.83,4.14
2025-09-01,25,138.04,29.3
2025-09-01,26,133.25,-18.76
2025-09-01,27,91.31,3.07
2025-09-01,28,136.61,-13.66
2025-09-01,29,97.6,47.42
2025-09-01,30,135.39,34.58
2025-09-01,31,116.69,0.09
2025-09-01,32,107.9,20.25
2025-09-01,33,106.57,7.79
2025-09-01,34,144.11,12.06
2025-09-01,35,149.04,35.18
2025-09-01,36,143.15,11.06
2025-09-01,37,161.66,34.48
2025-09-01,38,127.88,56.32
2025-09-01,39,127.01,21.26
2025-09-01,40,127.31,18.29
2025-09-01,41,142.29,-12.0
2025-09-01,42,120.61,-11.21
2025-09-01,43,110.03,-13.59
2025-09-01,44,92.35,-28.52
2025-09-01,45,96.31,-30.75
2025-09-01,46,96.42,-7.61
2025-09-01,47,79.28,16.31
2025-09-01,48,103.3,7.95
2025-09-02,1,87.11,-30.93
