date,efa_block,product,avail_gbp_mw_h,util_gbp_mwh
2025-08-08,5,NQR,0.938,42.2
2025-08-08,5,SR,5.407,141.6
2025-08-08,6,PQR,2.654,97.9
2025-08-08,6,NQR,1.654,51.7
2025-08-08,6,SR,2.356,149.6
2025-08-09,1,PQR,1.643,114.1
2025-08-09,1,NQR,0.72,46.3
2025-08-09,1,SR,4.102,87.3
2025-08-09,2,PQR,1.086,113.0
2025-08-09,2,NQR,0.793,34.6
2025-08-09,2,SR,1.54,131.1
2025-08-09,3,PQR,1.155,150.9
2025-08-09,3,NQR,0.752,35.7
2025-08-09,3,SR,2.858,120.8
2025-08-09,4,PQR,1.382,125.1
2025-08-09,4,NQR,0.628,40.2
2025-08-09,4,SR,4.353,120.3
2025-08-09,5,PQR,3.609,93.9
2025-08-09,5,NQR,0.633,40.4
2025-08-09,5,SR,2.717,85.0
2025-08-09,6,PQR,2.574,107.9
2025-08-09,6,NQR,1.206,35.4
2025-08-09,6,SR,1.4,80.4
2025-08-10,1,PQR,1.345,164.6
2025-08-10,1,NQR,1.394,33.7
2025-08-10,1,SR,3.829,122.7
2025-08-10,2,PQR,2.57,147.4
2025-08-10,2,NQR,0.538,42.4
2025-08-10,2,SR,3.074,132.2
2025-08-10,3,PQR,2.247,108.2
2025-08-10,3,NQR,0.718,45.1
2025-08-10,3,SR,1.895,114.9
2025-08-10,4,PQR,2.489,101.6
2025-08-10,4,NQR,1.999,55.2
2025-08-10,4,SR,2.122,147.9
2025-08-10,5,PQR,2.64,138.1
2025-08-10,5,NQR,1.513,31.9
2025-08-10,5,SR,2.953,146.0
2025-08-10,6,PQR,3.117,148.4
2025-08-10,6,NQR,0.326,35.1
2025-08-10,6,SR,1.801,136.5
2025-08-11,1,PQR,3.81,121.4
2025-08-11,1,NQR,0.823,41.6
2025-08-11,1,SR,4.409,127.0
2025-08-11,2,PQR,0.343,165.7
2025-08-11,2,NQR,0.42,45.0
2025-08-11,2,SR,2.085,77.5
2025-08-11,3,PQR,6.339,95.4
2025-08-11,3,NQR,1.964,45.4
2025-08-11,3,SR,3.9,129.3
2025-08-11,4,PQR,1.399,157.5
2025-08-11,4,NQR,3.869,46.6
2025-08-11,4,SR,1.085,106.3
2025-08-11,5,PQR,0.86,144.0
2025-08-11,5,NQR,0.648,34.7
2025-08-11,5,SR,9.58,96.2
2025-08-11,6,PQR,1.713,141.8
2025-08-11,6,NQR,0.464,50.0
2025-08-11,6,SR,3.516,149.2
2025-08-12,1,PQR,1.191,95.4
2025-08-12,1,NQR,1.163,52.3
2025-08-12,1,SR,1.65,141.0
2025-08-12,2,PQR,1.729,149.9
2025-08-12,2,NQR,0.511,48.1
2025-08-12,2,SR,2.634,85.0
2025-08-12,3,PQR,0.812,94.3
2025-08-12,3,NQR,0.869,39.1
2025-08-12,3,SR,1.128,78.8
2025-08-12,4,PQR,1.763,163.7
2025-08-12,4,NQR,1.105,32.3
2025-08-12,4,SR,1.462,120.4
2025-08-12,5,PQR,4.339,85.8
2025-08-12,5,NQR,1.593,32.8
2025-08-12,5,SR,5.023,110.4
2025-08-12,6,PQR,2.224,106.8
2025-08-12,6,NQR,1.394,38.2
2025-08-12,6,SR,8.468,111.9
2025-08-13,1,PQR,0.854,91.8
2025-08-13,1,NQR,0.248,33.1
2025-08-13,1,SR,2.815,122.6
2025-08-13,2,PQR,2.047,115.8
2025-08-13,2,NQR,1.12,28.3
2025-08-13,2,SR,1.294,92.9
2025-08-13,3,PQR,0.99,148.6
2025-08-13,3,NQR,0.823,49.8
2025-08-13,3,SR,2.361,94.5
2025-08-13,4,PQR,1.247,119.2
2025-08-13,4,NQR,2.686,43.7
2025-08-13,4,SR,3.581,86.6
2025-08-13,5,PQR,2.434,157.8
2025-08-13,5,NQR,1.334,35.5
2025-08-13,5,SR,7.158,80.0
2025-08-13,6,PQR,2.113,91.5
2025-08-13,6,NQR,1.643,43.3
2025-08-13,6,SR,4.536,152.1
2025-08-14,1,PQR,1.867,87.9
2025-08-14,1,NQR,0.992,29.1
2025-08-14,1,SR,2.059,111.6
2025-08-14,2,PQR,1.008,138.8
2025-08-14,2,NQR,1.399,43.8
2025-08-14,2,SR,2.206,113.9
2025-08-14,3,PQR,1.263,128.3
2025-08-14,3,NQR,1.865,35.5
2025-08-14,3,SR,2.894,77.7
2025-08-14,4,PQR,1.85,167.8
2025-08-14,4,NQR,1.538,47.0
2025-08-14,4,SR,2.619,100.1
2025-08-14,5,PQR,3.533,99.0
2025-08-14,5,NQR,2.48,41.2
2025-08-14,5,SR,2.513,151.4
2025-08-14,6,PQR,5.074,154.0
2025-08-14,6,NQR,0.452,54.8
2025-08-14,6,SR,2.062,92.5
2025-08-15,1,PQR,1.577,88.4
2025-08-15,1,NQR,0.586,52.8
2025-08-15,1,SR,5.03,115.1
2025-08-15,2,PQR,0.721,95.2
2025-08-15,2,NQR,0.958,32.2
2025-08-15,2,SR,1.008,124.7
2025-08-15,3,PQR,2.058,161.1
2025-08-15,3,NQR,2.001,39.4
2025-08-15,3,SR,2.671,81.1
2025-08-15,4,PQR,0.998,93.8
2025-08-15,4,NQR,1.441,46.3
2025-08-15,4,SR,1.706,96.0
2025-08-15,5,PQR,1.498,137.1
2025-08-15,5,NQR,1.176,48.8
2025-08-15,5,SR,4.714,94.3
2025-08-15,6,PQR,2.839,156.5
2025-08-15,6,NQR,2.11,34.9
2025-08-15,6,SR,3.78,103.0
2025-08-16,1,PQR,2.434,118.5
2025-08-16,1,NQR,0.678,28.4
2025-08-16,1,SR,2.237,126.9
2025-08-16,2,PQR,1.991,120.9
2025-08-16,2,NQR,0.722,29.8
2025-08-16,2,SR,2.123,93.3
2025-08-16,3,PQR,1.213,137.6
2025-08-16,3,NQR,1.155,52.9
2025-08-16,3,SR,3.19,151.1
2025-08-16,4,PQR,2.286,118.1
2025-08-16,4,NQR,0.592,42.4
2025-08-16,4,SR,1.787,117.3
2025-08-16,5,PQR,4.513,157.7
2025-08-16,5,NQR,3.005,51.1
2025-08-16,5,SR,7.845,126.7
2025-08-16,6,PQR,1.24,129.8
2025-08-16,6,NQR,1.328,42.3
2025-08-16,6,SR,2.472,114.0
2025-08-17,1,PQR,2.165,125.1
2025-08-17,1,NQR,0.327,37.5
2025-08-17,1,SR,1.555,79.9
2025-08-17,2,PQR,2.382,89.2
2025-08-17,2,NQR,0.775,37.3
2025-08-17,2,SR,1.309,85.3
2025-08-17,3,PQR,0.437,102.6
2025-08-17,3,NQR,0.791,36.6
2025-08-17,3,SR,1.701,143.0
2025-08-17,4,PQR,3.356,127.9
2025-08-17,4,NQR,0.965,28.8
2025-08-17,4,SR,3.28,111.3
2025-08-17,5,PQR,1.827,138.9
2025-08-17,5,NQR,1.639,55.0
2025-08-17,5,SR,3.777,103.6
2025-08-17,6,PQR,1.414,142.7
2025-08-17,6,NQR,1.09,37.0
2025-08-17,6,SR,12.775,126.3
2025-08-18,1,PQR,1.913,114.4
2025-08-18,1,NQR,3.313,29.0
2025-08-18,1,SR,1.847,97.1
2025-08-18,2,PQR,0.804,145.1
2025-08-18,2,NQR,0.734,46.1
2025-08-18,2,SR,0.889,128.1
2025-08-18,3,PQR,0.765,110.7
2025-08-18,3,NQR,1.064,42.0
2025-08-18,3,SR,2.147,126.2
2025-08-18,4,PQR,2.188,125.1
2025-08-18,4,NQR,1.096,29.4
2025-08-18,4,SR,7.81,137.3
2025-08-18,5,PQR,3.662,149.7
2025-08-18,5,NQR,3.636,42.0
2025-08-18,5,SR,1.996,83.5
2025-08-18,6,PQR,2.209,159.1
2025-08-18,6,NQR,1.675,41.8
2025-08-18,6,SR,3.967,130.7
2025-08-19,1,PQR,1.905,95.2
2025-08-19,1,NQR,0.934,55.9
2025-08-19,1,SR,2.122,97.4
2025-08-19,2,PQR,0.584,148.8
2025-08-19,2,NQR,1.62,46.3
2025-08-19,2,SR,3.329,121.8
2025-08-19,3,PQR,1.379,153.8
2025-08-19,3,NQR,0.726,30.7
2025-08-19,3,SR,1.293,125.0
2025-08-19,4,PQR,3.817,123.1
2025-08-19,4,NQR,0.824,33.6
2025-08-19,4,SR,2.579,115.7
2025-08-19,5,PQR,1.505,153.3
2025-08-19,5,NQR,1.843,29.2
2025-08-19,5,SR,2.573,85.9
2025-08-19,6,PQR,0.91,136.7
2025-08-19,6,NQR,3.774,38.4
2025-08-19,6,SR,7.776,152.9
2025-08-20,1,PQR,1.046,163.1
2025-08-20,1,NQR,0.498,38.7
2025-08-20,1,SR,1.901,143.9
2025-08-20,2,PQR,0.764,162.6
2025-08-20,2,NQR,0.581,47.2
2025-08-20,2,SR,1.47,94.2
2025-08-20,3,PQR,2.166,84.3
2025-08-20,3,NQR,1.7,38.1
2025-08-20,3,SR,7.321,138.9
2025-08-20,4,PQR,2.229,121.3
2025-08-20,4,NQR,1.587,53.8
2025-08-20,4,SR,1.953,120.5
2025-08-20,5,PQR,1.901,157.7
2025-08-20,5,NQR,0.749,46.6
2025-08-20,5,SR,1.818,145.7
2025-08-20,6,PQR,3.119,107.9
2025-08-20,6,NQR,2.127,35.1
2025-08-20,6,SR,3.552,98.8
2025-08-21,1,PQR,1.703,129.2
2025-08-21,1,NQR,0.683,51.8
2025-08-21,1,SR,1.186,114.5
2025-08-21,2,PQR,1.656,118.3
2025-08-21,2,NQR,0.291,39.4
2025-08-21,2,SR,2.892,95.2
2025-08-21,3,PQR,4.518,117.3
2025-08-21,3,NQR,1.818,53.2
2025-08-21,3,SR,1.257,125.5
2025-08-21,4,PQR,4.315,146.5
2025-08-21,4,NQR,1.599,30.4
2025-08-21,4,SR,2.112,111.6
2025-08-21,5,PQR,3.18,146.8
2025-08-21,5,NQR,1.981,53.1
2025-08-21,5,SR,2.528,80.3
2025-08-21,6,PQR,1.289,162.8
2025-08-21,6,NQR,0.617,48.1
2025-08-21,6,SR,3.437,95.6
2025-08-22,1,PQR,1.053,115.4
2025-08-22,1,NQR,1.368,55.8
2025-08-22,1,SR,1.499,136.8
2025-08-22,2,PQR,1.363,125.7
2025-08-22,2,NQR,0.837,29.8
2025-08-22,2,SR,1.956,151.0
2025-08-22,3,PQR,2.892,128.5
2025-08-22,3,NQR,0.954,35.3
2025-08-22,3,SR,0.781,89.3
2025-08-22,4,PQR,1.926,162.9
2025-08-22,4,NQR,0.845,38.2
2025-08-22,4,SR,2.91,109.5
2025-08-22,5,PQR,3.698,98.0
2025-08-22,5,NQR,0.84,43.5
2025-08-22,5,SR,3.16,140.3
2025-08-22,6,PQR,0.752,152.2
2025-08-22,6,NQR,1.85,41.7
2025-08-22,6,SR,1.806,150.8
2025-08-23,1,PQR,1.04,93.8
2025-08-23,1,NQR,0.61,39.7
2025-08-23,1,SR,3.582,133.0
2025-08-23,2,PQR,0.857,146.5
2025-08-23,2,NQR,1.043,47.1
2025-08-23,2,SR,1.625,117.0
2025-08-23,3,PQR,1.057,139.9
2025-08-23,3,NQR,1.449,38.2
2025-08-23,3,SR,5.912,89.4
2025-08-23,4,PQR,3.519,112.4
2025-08-23,4,NQR,0.818,36.6
2025-08-23,4,SR,1.47,99.8
2025-08-23,5,PQR,1.663,96.9
2025-08-23,5,NQR,2.482,35.4
2025-08-23,5,SR,2.491,81.6
2025-08-23,6,PQR,7.566,144.9
2025-08-23,6,NQR,0.795,51.5
2025-08-23,6,SR,1.645,106.4
2025-08-24,1,PQR,1.232,97.9
2025-08-24,1,NQR,1.013,40.4
2025-08-24,1,SR,4.17,115.2
2025-08-24,2,PQR,1.303,166.2
2025-08-24,2,NQR,0.592,29.4
2025-08-24,2,SR,1.351,119.0
2025-08-24,3,PQR,1.654,103.6
2025-08-24,3,NQR,1.107,53.3
2025-08-24,3,SR,3.931,100.6
2025-08-24,4,PQR,1.786,100.7
2025-08-24,4,NQR,0.648,30.0
2025-08-24,4,SR,2.585,109.5
2025-08-24,5,PQR,3.581,165.7
2025-08-24,5,NQR,2.484,29.0
2025-08-24,5,SR,7.717,119.7
2025-08-24,6,PQR,2.015,128.4
2025-08-24,6,NQR,1.231,34.2
2025-08-24,6,SR,4.59,81.1
2025-08-25,1,PQR,2.197,143.5
2025-08-25,1,NQR,1.157,30.9
2025-08-25,1,SR,2.701,121.7
2025-08-25,2,PQR,0.955,137.0
2025-08-25,2,NQR,0.561,38.5
2025-08-25,2,SR,2.524,121.5
2025-08-25,3,PQR,0.595,129.0
2025-08-25,3,NQR,0.671,42.5
2025-08-25,3,SR,3.191,86.2
2025-08-25,4,PQR,1.78,126.5
2025-08-25,4,NQR,0.503,53.6
2025-08-25,4,SR,3.156,126.8
2025-08-25,5,PQR,1.724,97.6
2025-08-25,5,NQR,1.526,35.3
2025-08-25,5,SR,5.112,96.1
2025-08-25,6,PQR,2.844,145.5
2025-08-25,6,NQR,2.467,35.9
2025-08-25,6,SR,2.017,94.7
2025-08-26,1,PQR,1.096,123.0
2025-08-26,1,NQR,0.689,50.2
2025-08-26,1,SR,1.355,141.1
2025-08-26,2,PQR,0.811,164.1
2025-08-26,2,NQR,0.496,40.2
2025-08-26,2,SR,1.567,119.7
2025-08-26,3,PQR,1.962,162.6
2025-08-26,3,NQR,1.536,35.1
2025-08-26,3,SR,6.104,79.1
2025-08-26,4,PQR,0.803,106.0
2025-08-26,4,NQR,0.857,45.8
2025-08-26,4,SR,0.972,113.2
2025-08-26,5,PQR,6.544,163.7
2025-08-26,5,NQR,2.395,46.2
2025-08-26,5,SR,2.284,143.7
2025-08-26,6,PQR,1.103,86.0
2025-08-26,6,NQR,2.291,30.7
2025-08-26,6,SR,7.097,93.5
2025-08-27,1,PQR,1.812,151.9
2025-08-27,1,NQR,0.957,39.1
2025-08-27,1,SR,2.542,120.0
2025-08-27,2,PQR,1.39,136.4
2025-08-27,2,NQR,1.029,35.7
2025-08-27,2,SR,2.143,121.5
2025-08-27,3,PQR,0.886,166.8
2025-08-27,3,NQR,1.732,51.9
2025-08-27,3,SR,2.993,112.3
2025-08-27,4,PQR,1.251,167.8
2025-08-27,4,NQR,1.198,55.4
2025-08-27,4,SR,1.805,86.7
2025-08-27,5,PQR,2.018,167.9
2025-08-27,5,NQR,0.706,35.4
2025-08-27,5,SR,2.154,82.0
2025-08-27,6,PQR,2.826,153.9
2025-08-27,6,NQR,2.418,34.3
2025-08-27,6,SR,2.174,122.1
2025-08-28,1,PQR,2.176,143.7
2025-08-28,1,NQR,0.316,36.1
2025-08-28,1,SR,4.928,102.7
2025-08-28,2,PQR,2.167,92.3
2025-08-28,2,NQR,0.515,32.9
2025-08-28,2,SR,1.873,150.3
2025-08-28,3,PQR,2.696,126.1
2025-08-28,3,NQR,0.86,29.2
2025-08-28,3,SR,4.387,140.8
2025-08-28,4,PQR,1.887,113.8
2025-08-28,4,NQR,0.582,44.1
2025-08-28,4,SR,3.576,144.0
2025-08-28,5,PQR,1.687,154.9
2025-08-28,5,NQR,1.884,34.9
2025-08-28,5,SR,2.116,142.4
2025-08-28,6,PQR,4.511,131.3
2025-08-28,6,NQR,0.715,53.8
2025-08-28,6,SR,5.294,130.3
2025-08-29,1,PQR,1.911,134.2
2025-08-29,1,NQR,1.725,33.0
2025-08-29,1,SR,0.978,147.9
2025-08-29,2,PQR,3.432,138.6
2025-08-29,2,NQR,2.886,55.2
2025-08-29,2,SR,1.138,91.2
2025-08-29,3,PQR,2.79,117.3
2025-08-29,3,NQR,0.828,44.4
2025-08-29,3,SR,2.148,87.5
2025-08-29,4,PQR,3.983,149.5
2025-08-29,4,NQR,1.309,55.6
2025-08-29,4,SR,1.476,147.0
2025-08-29,5,PQR,3.039,163.6
2025-08-29,5,NQR,1.142,30.3
2025-08-29,5,SR,1.891,99.2
2025-08-29,6,PQR,1.862,88.3
2025-08-29,6,NQR,2.319,43.9
2025-08-29,6,SR,5.646,86.1
2025-08-30,1,PQR,1.512,153.8
2025-08-30,1,NQR,0.609,45.1
2025-08-30,1,SR,0.963,112.4
2025-08-30,2,PQR,2.302,131.5
2025-08-30,2,NQR,1.823,31.0
2025-08-30,2,SR,2.085,125.0
2025-08-30,3,PQR,1.253,165.0
2025-08-30,3,NQR,1.35,44.0
2025-08-30,3,SR,2.246,121.3
2025-08-30,4,PQR,3.203,119.9
2025-08-30,4,NQR,3.321,46.4
2025-08-30,4,SR,3.462,139.2
2025-08-30,5,PQR,3.202,140.8
2025-08-30,5,NQR,2.641,34.4
2025-08-30,5,SR,8.274,97.3
2025-08-30,6,PQR,4.096,110.6
2025-08-30,6,NQR,1.43,29.9
2025-08-30,6,SR,3.528,151.0
2025-08-31,1,PQR,2.221,164.4
2025-08-31,1,NQR,1.022,37.7
2025-08-31,1,SR,2.512,121.3
2025-08-31,2,PQR,0.947,154.2
2025-08-31,2,NQR,0.29,31.7
2025-08-31,2,SR,2.584,125.1
2025-08-31,3,PQR,1.806,167.4
2025-08-31,3,NQR,1.367,49.2
2025-08-31,3,SR,3.039,125.1
2025-08-31,4,PQR,1.653,125.4
2025-08-31,4,NQR,0.544,52.4
2025-08-31,4,SR,2.15,108.8
2025-08-31,5,PQR,2.27,116.1
2025-08-31,5,NQR,5.378,42.0
2025-08-31,5,SR,2.716,121.4
2025-08-31,6,PQR,2.453,87.4
2025-08-31,6,NQR,0.296,53.3
2025-08-31,6,SR,3.048,86.9
2025-09-01,1,PQR,1.734,141.7
2025-09-01,1,NQR,0.66,42.2
2025-09-01,1,SR,1.541,118.4
2025-09-01,2,PQR,0.946,141.5
2025-09-01,2,NQR,0.594,30.4
2025-09-01,2,SR,1.626,81.3
2025-09-01,3,PQR,2.031,84.5
2025-09-01,3,NQR,1.395,51.0
2025-09-01,3,SR,3.962,131.0
2025-09-01,4,PQR,1.386,134.4
2025-09-01,4,NQR,1.698,49.6
2025-09-01,4,SR,6.431,140.2
2025-09-01,5,PQR,2.704,166.8
2025-09-01,5,NQR,1.137,36.8
2025-09-01,5,SR,3.309,80.2
2025-09-01,6,PQR,3.886,134.6
2025-09-01,6,NQR,0.997,54.8
2025-09-01,6,SR,9.175,79.8
2025-09-02,1,PQR,1.659,161.5
2025-09-02,1,NQR,0.812,52.9
2025-09-02,1,SR,2.788,121.9
2025-09-02,2,PQR,0.77,112.6
2025-09-02,2,NQR,1.037,32.2
2025-09-02,2,SR,2.101,111.1
2025-09-02,3,PQR,3.415,135.7
2025-09-02,3,NQR,1.019,43.9
2025-09-02,3,SR,3.118,96.2
2025-09-02,4,PQR,3.421,96.2
2025-09-02,4,NQR,1.031,33.0
2025-09-02,4,SR,1.363,133.9
2025-09-02,5,PQR,3.908,115.7
2025-09-02,5,NQR,1.682,29.7
2025-09-02,5,SR,7.749,101.5
2025-09-02,6,PQR,1.478,162.2
2025-09-02,6,NQR,1.958,50.6
2025-09-02,6,SR,5.038,144.7
2025-09-03,1,PQR,1.754,118.7
2025-09-03,1,NQR,1.629,31.0
2025-09-03,1,SR,6.125,116.8
2025-09-03,2,PQR,0.82,100.2
2025-09-03,2,NQR,1.554,43.4
2025-09-03,2,SR,1.65,122.1
2025-09-03,3,PQR,1.302,93.1
2025-09-03,3,NQR,0.585,43.1
2025-09-03,3,SR,1.557,96.9
2025-09-03,4,PQR,6.053,110.5
2025-09-03,4,NQR,1.2,37.4
2025-09-03,4,SR,5.442,147.4
2025-09-03,5,PQR,7.007,162.4
2025-09-03,5,NQR,4.68,46.1
2025-09-03,5,SR,8.991,150.5
2025-09-03,6,PQR,3.867,149.0
2025-09-03,6,NQR,1.408,35.0
2025-09-03,6,SR,4.588,116.5
2025-09-04,1,PQR,0.691,123.3
2025-09-04,1,NQR,1.381,29.2
2025-09-04,1,SR,1.052,87.0
2025-09-04,2,PQR,1.079,97.0
2025-09-04,2,NQR,1.493,31.9
2025-09-04,2,SR,1.431,80.2
2025-09-04,3,PQR,1.521,100.1
2025-09-04,3,NQR,1.223,35.2
2025-09-04,3,SR,4.271,131.0
2025-09-04,4,PQR,1.296,87.0
2025-09-04,4,NQR,0.833,51.2
2025-09-04,4,SR,3.314,140.2
2025-09-04,5,PQR,4.037,100.2
2025-09-04,5,NQR,1.557,51.0
2025-09-04,5,SR,6.916,99.4
2025-09-04,6,PQR,0.882,110.3
2025-09-04,6,NQR,0.703,47.3
2025-09-04,6,SR,4.764,146.4
2025-09-05,1,PQR,1.005,104.3
2025-09-05,1,NQR,1.161,52.9
2025-09-05,1,SR,2.567,122.6
2025-09-05,2,PQR,1.792,152.4
2025-09-05,2,NQR,1.013,36.6
2025-09-05,2,SR,3.509,82.1
2025-09-05,3,PQR,3.922,136.3
2025-09-05,3,NQR,0.571,32.7
2025-09-05,3,SR,3.873,149.6
2025-09-05,4,PQR,3.934,149.0
2025-09-05,4,NQR,0.659,32.5
2025-09-05,4,SR,2.461,128.2
2025-09-05,5,PQR,7.868,166.2
2025-09-05,5,NQR,3.957,29.0
2025-09-05,5,SR,5.752,109.0
2025-09-05,6,PQR,5.734,93.3
2025-09-05,6,NQR,1.423,54.2
2025-09-05,6,SR,4.46,148.4
2025-09-06,1,PQR,2.835,138.2
2025-09-06,1,NQR,0.521,32.3
2025-09-06,1,SR,2.651,98.3
2025-09-06,2,PQR,0.989,104.1
2025-09-06,2,NQR,1.3,42.3
2025-09-06,2,SR,4.46,117.2
2025-09-06,3,PQR,1.337,128.2
2025-09-06,3,NQR,0.469,49.9
2025-09-06,3,SR,1.149,78.2
2025-09-06,4,PQR,7.861,142.3
2025-09-06,4,NQR,1.711,44.6
2025-09-06,4,SR,3.225,113.9
2025-09-06,5,PQR,1.571,135.1
2025-09-06,5,NQR,1.62,36.7
2025-09-06,5,SR,4.961,93.4
2025-09-06,6,PQR,1.701,129.0
2025-09-06,6,NQR,1.965,35.3
2025-09-06,6,SR,2.826,105.6
2025-09-07,1,PQR,1.544,119.5
2025-09-07,1,NQR,0.772,45.5
2025-09-07,1,SR,2.18,119.4
2025-09-07,2,PQR,2.227,125.2
2025-09-07,2,NQR,0.529,55.0
2025-09-07,2,SR,3.565,88.9
2025-09-07,3,PQR,0.731,154.8
2025-09-07,3,NQR,0.7,40.8
2025-09-07,3,SR,5.385,149.7
2025-09-07,4,PQR,2.56,90.1
2025-09-07,4,NQR,0.765,48.4
2025-09-07,4,SR,2.654,108.5
2025-09-07,5,PQR,3.235,156.6
2025-09-07,5,NQR,1.565,48.3
2025-09-07,5,SR,3.953,137.2
2025-09-07,6,PQR,3.872,106.8
2025-09-07,6,NQR,1.287,42.7
2025-09-07,6,SR,2.702,97.6
2025-09-08,1,PQR,2.463,106.3
2025-09-08,1,NQR,0.577,54.1
2025-09-08,1,SR,3.906,78.4
2025-09-08,2,PQR,0.533,112.3
2025-09-08,2,NQR,0.542,38.8
2025-09-08,2,SR,1.029,126.7
2025-09-08,3,PQR,2.613,152.1
2025-09-08,3,NQR,1.193,31.2
2025-09-08,3,SR,2.073,145.3
2025-09-08,4,PQR,1.925,104.6
2025-09-08,4,NQR,0.987,33.8
2025-09-08,4,SR,1.358,110.3
2025-09-08,5,PQR,2.841,140.0
2025-09-08,5,NQR,1.981,43.4
2025-09-08,5,SR,9.282,94.1
2025-09-08,6,PQR,1.575,119.5
2025-09-08,6,NQR,1.646,53.7
2025-09-08,6,SR,7.37,96.1
2025-09-09,1,PQR,0.927,111.1
2025-09-09,1,NQR,0.596,32.3
2025-09-09,1,SR,3.331,95.2
2025-09-09,2,PQR,2.098,93.4
2025-09-09,2,NQR,1.038,52.6
2025-09-09,2,SR,2.464,144.4
2025-09-09,3,PQR,2.462,149.9
2025-09-09,3,NQR,0.927,38.0
2025-09-09,3,SR,1.7,146.5
2025-09-09,4,PQR,2.209,166.1
2025-09-09,4,NQR,1.016,50.7
2025-09-09,4,SR,2.834,142.4
2025-09-09,5,PQR,2.849,153.0
2025-09-09,5,NQR,1.469,43.0
2025-09-09,5,SR,3.17,82.3
2025-09-09,6,PQR,2.023,94.5
2025-09-09,6,NQR,0.893,28.8
2025-09-09,6,SR,2.563,145.3
2025-09-10,1,PQR,2.645,140.8
2025-09-10,1,NQR,0.458,36.2
2025-09-10,1,SR,1.427,77.9
2025-09-10,2,PQR,1.302,123.5
2025-09-10,2,NQR,0.973,41.1
2025-09-10,2,SR,1.75,114.2
2025-09-10,3,PQR,3.17,86.7
2025-09-10,3,NQR,1.089,31.8
2025-09-10,3,SR,0.627,106.4
2025-09-10,4,PQR,2.121,146.9
2025-09-10,4,NQR,0.906,40.4
2025-09-10,4,SR,2.94,109.4
2025-09-10,5,PQR,6.787,129.4
2025-09-10,5,NQR,4.085,55.7
2025-09-10,5,SR,4.995,95.7
2025-09-10,6,PQR,1.932,135.5
2025-09-10,6,NQR,0.83,55.5
2025-09-10,6,SR,2.412,79.3
2025-09-11,1,PQR,0.653,148.7
2025-09-11,1,NQR,1.396,50.1
2025-09-11,1,SR,2.336,94.1
2025-09-11,2,PQR,1.831,99.9
2025-09-11,2,NQR,1.52,46.1
2025-09-11,2,SR,1.766,93.4
2025-09-11,3,PQR,1.809,159.8
2025-09-11,3,NQR,0.572,51.7
2025-09-11,3,SR,2.381,111.7
2025-09-11,4,PQR,1.228,109.9
2025-09-11,4,NQR,1.416,41.6
2025-09-11,4,SR,2.356,99.4
2025-09-11,5,PQR,4.028,151.3
2025-09-11,5,NQR,1.574,55.7
2025-09-11,5,SR,3.651,142.4
2025-09-11,6,PQR,2.102,105.2
2025-09-11,6,NQR,3.854,42.1
2025-09-11,6,SR,2.973,116.3
2025-09-12,1,PQR,1.03,104.7
2025-09-12,1,NQR,0.788,49.8
2025-09-12,1,SR,1.586,126.3
2025-09-12,2,PQR,1.706,95.7
2025-09-12,2,NQR,3.115,44.8
2025-09-12,2,SR,2.426,140.2
2025-09-12,3,PQR,0.987,108.5
2025-09-12,3,NQR,0.961,41.1
2025-09-12,3,SR,1.156,137.3
2025-09-12,4,PQR,4.842,117.9
2025-09-12,4,NQR,4.086,32.6
2025-09-12,4,SR,1.578,133.9
2025-09-12,5,PQR,2.491,92.3
2025-09-12,5,NQR,1.881,52.7
2025-09-12,5,SR,2.894,98.1
2025-09-12,6,PQR,6.218,103.1
2025-09-12,6,NQR,1.0,48.8
2025-09-12,6,SR,2.425,112.2
2025-09-13,1,PQR,2.578,121.5
2025-09-13,1,NQR,1.07,56.0
2025-09-13,1,SR,3.452,146.9
2025-09-13,2,PQR,0.973,147.3
2025-09-13,2,NQR,1.148,31.0
2025-09-13,2,SR,1.358,106.2
2025-09-13,3,PQR,3.601,118.2
2025-09-13,3,NQR,0.992,54.6
2025-09-13,3,SR,3.307,78.7
2025-09-13,4,PQR,1.337,89.5
2025-09-13,4,NQR,0.793,35.5
2025-09-13,4,SR,1.512,96.5
2025-09-13,5,PQR,2.65,136.8
2025-09-13,5,NQR,1.346,45.4
2025-09-13,5,SR,2.58,97.1
2025-09-13,6,PQR,0.844,114.8
2025-09-13,6,NQR,1.447,55.2
2025-09-13,6,SR,3.642,101.9
2025-09-14,1,PQR,1.068,138.5
2025-09-14,1,NQR,0.878,49.6
2025-09-14,1,SR,1.902,102.4
2025-09-14,2,PQR,4.076,144.4
2025-09-14,2,NQR,1.162,34.7
2025-09-14,2,SR,1.504,96.0
2025-09-14,3,PQR,2.31,146.0
2025-09-14,3,NQR,2.447,48.7
2025-09-14,3,SR,5.697,85.2
2025-09-14,4,PQR,1.448,118.5
2025-09-14,4,NQR,0.64,51.3
2025-09-14,4,SR,4.889,136.2
2025-09-14,5,PQR,8.541,162.6
2025-09-14,5,NQR,5.893,46.6
2025-09-14,5,SR,4.803,141.7
2025-09-14,6,PQR,5.171,115.0
2025-09-14,6,NQR,3.459,43.2
2025-09-14,6,SR,4.927,152.2
2025-09-15,1,PQR,1.275,128.5
2025-09-15,1,NQR,1.463,52.3
2025-09-15,1,SR,0.899,107.2
2025-09-15,2,PQR,0.789,87.4
