date,period,price_gbp_mwh
2025-07-21,29,69.03
2025-07-21,30,70.17
2025-07-21,31,79.19
2025-07-21,32,80.85
2025-07-21,33,80.34
2025-07-21,34,308.46
2025-07-21,35,307.87
2025-07-21,36,310.8
2025-07-21,37,310.43
2025-07-21,38,305.5
2025-07-21,39,287.9
2025-07-21,40,70.78
2025-07-21,41,69.05
2025-07-21,42,55.58
2025-07-21,43,62.71
2025-07-21,44,54.33
2025-07-21,45,53.35
2025-07-21,46,51.39
2025-07-21,47,40.48
2025-07-21,48,48.33
2025-07-22,1,42.62
2025-07-22,2,42.81
2025-07-22,3,37.69
2025-07-22,4,41.63
2025-07-22,5,43.92
2025-07-22,6,40.76
2025-07-22,7,38.9
2025-07-22,8,35.93
2025-07-22,9,39.34
2025-07-22,10,37.77
2025-07-22,11,39.95
2025-07-22,12,43.99
2025-07-22,13,46.51
2025-07-22,14,54.86
2025-07-22,15,51.89
2025-07-22,16,58.91
2025-07-22,17,57.74
2025-07-22,18,57.12
2025-07-22,19,63.43
2025-07-22,20,62.4
2025-07-22,21,58.0
2025-07-22,22,47.88
2025-07-22,23,65.25
2025-07-22,24,64.63
2025-07-22,25,67.12
2025-07-22,26,68.43
2025-07-22,27,64.85
2025-07-22,28,64.47
2025-07-22,29,60.67
2025-07-22,30,70.67
2025-07-22,31,71.39
2025-07-22,32,73.86
2025-07-22,33,75.69
2025-07-22,34,80.72
2025-07-22,35,81.79
2025-07-22,36,91.31
2025-07-22,37,89.49
2025-07-22,38,77.61
2025-07-22,39,79.73
2025-07-22,40,69.17
2025-07-22,41,69.04
2025-07-22,42,60.87
2025-07-22,43,57.3
2025-07-22,44,52.85
2025-07-22,45,46.65
2025-07-22,46,42.31
2025-07-22,47,46.7
2025-07-22,48,43.99
2025-07-23,1,36.5
2025-07-23,2,44.34
2025-07-23,3,40.2
2025-07-23,4,43.65
2025-07-23,5,36.68
2025-07-23,6,33.08
2025-07-23,7,37.32
2025-07-23,8,41.28
2025-07-23,9,41.37
2025-07-23,10,40.87
2025-07-23,11,39.87
2025-07-23,12,43.97
2025-07-23,13,53.3
2025-07-23,14,60.96
2025-07-23,15,55.97
2025-07-23,16,61.49
2025-07-23,17,56.72
2025-07-23,18,66.21
2025-07-23,19,59.64
2025-07-23,20,55.69
2025-07-23,21,65.05
2025-07-23,22,60.77
2025-07-23,23,66.38
2025-07-23,24,64.86
2025-07-23,25,57.37
2025-07-23,26,64.38
2025-07-23,27,61.24
2025-07-23,28,71.23
2025-07-23,29,68.22
2025-07-23,30,67.54
2025-07-23,31,65.11
2025-07-23,32,81.7
2025-07-23,33,79.8
2025-07-23,34,83.84
2025-07-23,35,89.16
2025-07-23,36,83.85
2025-07-23,37,79.01
2025-07-23,38,81.4
2025-07-23,39,71.15
2025-07-23,40,68.49
2025-07-23,41,59.74
2025-07-23,42,53.09
2025-07-23,43,48.24
2025-07-23,44,52.3
2025-07-23,45,53.95
2025-07-23,46,51.53
2025-07-23,47,46.01
2025-07-23,48,50.09
2025-07-24,1,46.04
2025-07-24,2,44.28
2025-07-24,3,38.77
2025-07-24,4,41.98
2025-07-24,5,38.92
2025-07-24,6,36.3
2025-07-24,7,42.99
2025-07-24,8,39.96
2025-07-24,9,41.91
2025-07-24,10,36.44
2025-07-24,11,40.27
2025-07-24,12,47.81
2025-07-24,13,46.28
2025-07-24,14,49.9
2025-07-24,15,50.06
2025-07-24,16,58.21
2025-07-24,17,55.35
2025-07-24,18,62.3
2025-07-24,19,57.11
2025-07-24,20,59.96
2025-07-24,21,66.78
2025-07-24,22,61.92
2025-07-24,23,59.46
2025-07-24,24,65.03
2025-07-24,25,59.69
2025-07-24,26,59.74
2025-07-24,27,63.41
2025-07-24,28,70.62
2025-07-24,29,72.09
2025-07-24,30,68.23
2025-07-24,31,72.15
2025-07-24,32,78.77
2025-07-24,33,90.94
2025-07-24,34,84.0
2025-07-24,35,92.82
2025-07-24,36,88.45
2025-07-24,37,88.55
2025-07-24,38,84.74
2025-07-24,39,75.63
2025-07-24,40,68.73
2025-07-24,41,62.42
2025-07-24,42,59.96
2025-07-24,43,59.6
2025-07-24,44,57.23
2025-07-24,45,54.45
2025-07-24,46,45.78
2025-07-24,47,43.67
2025-07-24,48,41.11
2025-07-25,1,37.8
2025-07-25,2,47.2
2025-07-25,3,38.24
2025-07-25,4,44.79
2025-07-25,5,38.38
2025-07-25,6,40.69
2025-07-25,7,37.06
2025-07-25,8,48.88
2025-07-25,9,35.31
2025-07-25,10,28.65
2025-07-25,11,43.42
2025-07-25,12,40.47
2025-07-25,13,48.26
2025-07-25,14,50.55
2025-07-25,15,52.23
2025-07-25,16,55.84
2025-07-25,17,61.35
2025-07-25,18,59.44
2025-07-25,19,60.51
2025-07-25,20,58.86
2025-07-25,21,67.04
2025-07-25,22,65.74
2025-07-25,23,55.0
2025-07-25,24,61.66
2025-07-25,25,59.38
2025-07-25,26,58.75
2025-07-25,27,52.13
2025-07-25,28,64.97
2025-07-25,29,66.98
2025-07-25,30,75.7
2025-07-25,31,77.53
2025-07-25,32,79.11
2025-07-25,33,84.25
2025-07-25,34,88.42
2025-07-25,35,89.31
2025-07-25,36,93.06
2025-07-25,37,80.13
2025-07-25,38,78.8
2025-07-25,39,72.47
2025-07-25,40,66.69
2025-07-25,41,62.69
2025-07-25,42,65.14
2025-07-25,43,58.47
2025-07-25,44,56.87
2025-07-25,45,49.33
2025-07-25,46,47.19
2025-07-25,47,48.29
2025-07-25,48,46.19
2025-07-26,1,39.05
2025-07-26,2,38.92
2025-07-26,3,35.93
2025-07-26,4,38.96
2025-07-26,5,40.35
2025-07-26,6,37.57
2025-07-26,7,35.99
2025-07-26,8,33.81
2025-07-26,9,35.44
2025-07-26,10,30.53
2025-07-26,11,32.57
2025-07-26,12,44.29
2025-07-26,13,48.8
2025-07-26,14,39.31
2025-07-26,15,50.06
2025-07-26,16,44.52
2025-07-26,17,59.19
2025-07-26,18,53.56
2025-07-26,19,63.91
2025-07-26,20,51.05
2025-07-26,21,51.27
2025-07-26,22,54.89
2025-07-26,23,57.25
2025-07-26,24,57.54
2025-07-26,25,59.06
2025-07-26,26,55.23
2025-07-26,27,61.12
2025-07-26,28,67.27
2025-07-26,29,63.08
2025-07-26,30,58.62
2025-07-26,31,66.3
2025-07-26,32,60.12
2025-07-26,33,74.41
2025-07-26,34,68.21
2025-07-26,35,79.82
2025-07-26,36,76.93
2025-07-26,37,79.07
2025-07-26,38,71.31
2025-07-26,39,71.7
2025-07-26,40,62.97
2025-07-26,41,60.16
2025-07-26,42,50.08
2025-07-26,43,46.6
2025-07-26,44,40.2
2025-07-26,45,39.17
2025-07-26,46,42.39
2025-07-26,47,40.76
2025-07-26,48,40.77
2025-07-27,1,35.45
2025-07-27,2,38.63
2025-07-27,3,41.8
2025-07-27,4,35.52
2025-07-27,5,28.4
2025-07-27,6,35.0
2025-07-27,7,37.97
2025-07-27,8,35.99
2025-07-27,9,37.15
2025-07-27,10,28.54
2025-07-27,11,32.0
2025-07-27,12,38.76
2025-07-27,13,46.36
2025-07-27,14,41.66
2025-07-27,15,48.74
2025-07-27,16,51.33
2025-07-27,17,48.48
2025-07-27,18,50.73
2025-07-27,19,53.79
2025-07-27,20,52.18
2025-07-27,21,56.64
2025-07-27,22,51.66
2025-07-27,23,57.23
2025-07-27,24,52.9
2025-07-27,25,55.32
2025-07-27,26,59.39
2025-07-27,27,56.81
2025-07-27,28,56.73
2025-07-27,29,59.66
2025-07-27,30,65.53
2025-07-27,31,65.99
2025-07-27,32,59.44
2025-07-27,33,68.78
2025-07-27,34,305.47
2025-07-27,35,312.72
2025-07-27,36,302.86
2025-07-27,37,309.61
2025-07-27,38,307.1
2025-07-27,39,302.02
2025-07-27,40,60.41
2025-07-27,41,49.34
2025-07-27,42,50.64
2025-07-27,43,54.29
2025-07-27,44,43.44
2025-07-27,45,52.49
2025-07-27,46,45.29
2025-07-27,47,39.96
2025-07-27,48,40.1
2025-07-28,1,46.07
2025-07-28,2,46.16
2025-07-28,3,33.89
2025-07-28,4,41.29
2025-07-28,5,38.75
2025-07-28,6,41.11
2025-07-28,7,40.04
2025-07-28,8,42.57
2025-07-28,9,33.69
2025-07-28,10,46.24
2025-07-28,11,40.41
2025-07-28,12,44.16
2025-07-28,13,40.54
2025-07-28,14,50.57
2025-07-28,15,54.44
2025-07-28,16,57.32
2025-07-28,17,56.95
2025-07-28,18,56.19
2025-07-28,19,63.87
2025-07-28,20,54.08
2025-07-28,21,63.92
2025-07-28,22,67.46
2025-07-28,23,69.94
2025-07-28,24,57.5
2025-07-28,25,65.18
2025-07-28,26,61.67
2025-07-28,27,70.01
2025-07-28,28,68.04
2025-07-28,29,67.01
2025-07-28,30,66.84
2025-07-28,31,72.08
2025-07-28,32,74.68
2025-07-28,33,81.44
2025-07-28,34,85.37
2025-07-28,35,85.4
2025-07-28,36,85.2
2025-07-28,37,87.96
2025-07-28,38,83.79
2025-07-28,39,71.95
2025-07-28,40,68.88
2025-07-28,41,60.03
2025-07-28,42,69.21
2025-07-28,43,51.29
2025-07-28,44,53.14
2025-07-28,45,51.57
2025-07-28,46,45.16
2025-07-28,47,42.67
2025-07-28,48,43.47
2025-07-29,1,46.5
2025-07-29,2,45.19
2025-07-29,3,47.65
2025-07-29,4,38.03
2025-07-29,5,42.04
2025-07-29,6,44.55
2025-07-29,7,39.99
2025-07-29,8,43.48
2025-07-29,9,39.67
2025-07-29,10,46.29
2025-07-29,11,39.51
2025-07-29,12,38.54
2025-07-29,13,46.12
2025-07-29,14,50.69
2025-07-29,15,56.32
2025-07-29,16,59.51
2025-07-29,17,57.13
2025-07-29,18,57.14
2025-07-29,19,67.88
2025-07-29,20,60.55
2025-07-29,21,58.87
2025-07-29,22,62.03
2025-07-29,23,57.26
2025-07-29,24,59.04
2025-07-29,25,66.06
2025-07-29,26,59.94
2025-07-29,27,59.87
2025-07-29,28,65.12
2025-07-29,29,69.29
2025-07-29,30,76.06
2025-07-29,31,75.0
2025-07-29,32,79.53
2025-07-29,33,77.54
2025-07-29,34,86.11
2025-07-29,35,83.24
2025-07-29,36,91.54
2025-07-29,37,86.01
2025-07-29,38,80.87
2025-07-29,39,77.31
2025-07-29,40,67.22
2025-07-29,41,61.62
2025-07-29,42,55.05
2025-07-29,43,62.24
2025-07-29,44,51.28
2025-07-29,45,48.58
2025-07-29,46,50.66
2025-07-29,47,46.21
2025-07-29,48,35.36
2025-07-30,1,45.16
2025-07-30,2,39.36
2025-07-30,3,34.27
2025-07-30,4,44.94
2025-07-30,5,37.08
2025-07-30,6,46.68
2025-07-30,7,42.92
2025-07-30,8,36.21
2025-07-30,9,42.47
2025-07-30,10,43.19
2025-07-30,11,49.5
2025-07-30,12,42.85
2025-07-30,13,46.77
2025-07-30,14,52.84
2025-07-30,15,54.72
2025-07-30,16,52.22
2025-07-30,17,64.1
2025-07-30,18,67.61
2025-07-30,19,62.07
2025-07-30,20,56.08
2025-07-30,21,60.4
2025-07-30,22,57.19
2025-07-30,23,60.18
2025-07-30,24,62.72
2025-07-30,25,65.59
2025-07-30,26,69.7
2025-07-30,27,67.78
2025-07-30,28,62.4
2025-07-30,29,71.07
2025-07-30,30,69.51
2025-07-30,31,73.04
2025-07-30,32,77.51
2025-07-30,33,82.27
2025-07-30,34,89.52
2025-07-30,35,89.81
2025-07-30,36,83.25
2025-07-30,37,79.65
2025-07-30,38,83.78
2025-07-30,39,77.54
2025-07-30,40,74.31
2025-07-30,41,63.25
2025-07-30,42,60.04
2025-07-30,43,57.09
2025-07-30,44,46.04
2025-07-30,45,43.46
2025-07-30,46,50.88
2025-07-30,47,47.7
2025-07-30,48,50.09
2025-07-31,1,34.35
2025-07-31,2,30.66
2025-07-31,3,41.44
2025-07-31,4,43.39
2025-07-31,5,45.83
2025-07-31,6,45.97
2025-07-31,7,40.24
2025-07-31,8,41.63
2025-07-31,9,41.14
2025-07-31,10,47.24
2025-07-31,11,37.72
2025-07-31,12,42.21
2025-07-31,13,51.18
2025-07-31,14,55.38
2025-07-31,15,60.1
2025-07-31,16,57.58
2025-07-31,17,58.13
2025-07-31,18,64.11
2025-07-31,19,57.15
2025-07-31,20,67.92
2025-07-31,21,58.92
2025-07-31,22,59.8
2025-07-31,23,64.31
2025-07-31,24,59.16
2025-07-31,25,58.46
2025-07-31,26,68.78
2025-07-31,27,61.19
2025-07-31,28,67.76
2025-07-31,29,68.52
2025-07-31,30,63.15
2025-07-31,31,69.65
2025-07-31,32,79.09
2025-07-31,33,86.77
2025-07-31,34,82.54
2025-07-31,35,84.4
2025-07-31,36,90.64
2025-07-31,37,88.99
2025-07-31,38,85.03
2025-07-31,39,76.37
2025-07-31,40,67.24
2025-07-31,41,66.86
2025-07-31,42,58.67
2025-07-31,43,57.94
2025-07-31,44,50.25
2025-07-31,45,49.14
2025-07-31,46,50.15
2025-07-31,47,38.06
2025-07-31,48,50.12
2025-08-01,1,43.77
2025-08-01,2,44.19
2025-08-01,3,43.57
2025-08-01,4,42.04
2025-08-01,5,40.53
2025-08-01,6,39.93
2025-08-01,7,37.23
2025-08-01,8,43.33
2025-08-01,9,48.15
2025-08-01,10,36.72
2025-08-01,11,42.87
2025-08-01,12,42.32
2025-08-01,13,50.03
2025-08-01,14,52.95
2025-08-01,15,55.34
2025-08-01,16,55.58
2025-08-01,17,58.32
2025-08-01,18,58.34
2025-08-01,19,54.74
2025-08-01,20,66.26
2025-08-01,21,63.7
2025-08-01,22,66.16
2025-08-01,23,60.0
2025-08-01,24,64.11
2025-08-01,25,59.76
2025-08-01,26,61.98
2025-08-01,27,73.65
2025-08-01,28,65.33
2025-08-01,29,72.33
2025-08-01,30,71.85
2025-08-01,31,68.36
2025-08-01,32,77.24
2025-08-01,33,83.47
2025-08-01,34,88.55
2025-08-01,35,80.93
2025-08-01,36,84.38
2025-08-01,37,87.15
2025-08-01,38,77.65
2025-08-01,39,80.47
2025-08-01,40,69.22
2025-08-01,41,65.76
2025-08-01,42,64.27
2025-08-01,43,50.48
2025-08-01,44,54.25
2025-08-01,45,50.59
2025-08-01,46,48.74
2025-08-01,47,45.46
2025-08-01,48,45.46
2025-08-02,1,39.64
2025-08-02,2,35.14
2025-08-02,3,34.4
2025-08-02,4,35.74
2025-08-02,5,37.89
2025-08-02,6,36.59
2025-08-02,7,39.52
2025-08-02,8,34.63
2025-08-02,9,39.51
2025-08-02,10,31.65
2025-08-02,11,39.25
2025-08-02,12,40.98
2025-08-02,13,51.58
2025-08-02,14,42.49
2025-08-02,15,43.49
2025-08-02,16,47.99
2025-08-02,17,50.54
2025-08-02,18,55.74
2025-08-02,19,49.27
2025-08-02,20,55.45
2025-08-02,21,53.92
2025-08-02,22,57.42
2025-08-02,23,56.59
2025-08-02,24,58.09
2025-08-02,25,57.62
2025-08-02,26,61.31
2025-08-02,27,51.73
2025-08-02,28,53.07
2025-08-02,29,60.32
2025-08-02,30,62.78
2025-08-02,31,61.07
2025-08-02,32,70.79
2025-08-02,33,67.02
2025-08-02,34,74.47
2025-08-02,35,77.55
2025-08-02,36,80.06
2025-08-02,37,73.7
2025-08-02,38,76.61
2025-08-02,39,73.35
2025-08-02,40,67.37
2025-08-02,41,63.48
2025-08-02,42,56.34
2025-08-02,43,51.23
2025-08-02,44,43.19
2025-08-02,45,41.85
2025-08-02,46,46.17
2025-08-02,47,33.73
2025-08-02,48,44.8
2025-08-03,1,35.73
2025-08-03,2,31.58
2025-08-03,3,41.26
2025-08-03,4,44.52
2025-08-03,5,32.63
2025-08-03,6,37.35
2025-08-03,7,39.96
2025-08-03,8,30.47
2025-08-03,9,37.0
2025-08-03,10,41.78
2025-08-03,11,36.77
2025-08-03,12,39.46
2025-08-03,13,47.87
2025-08-03,14,43.67
2025-08-03,15,46.21
2025-08-03,16,50.55
2025-08-03,17,60.57
2025-08-03,18,57.53
2025-08-03,19,56.71
2025-08-03,20,56.42
2025-08-03,21,49.57
2025-08-03,22,56.28
2025-08-03,23,52.69
2025-08-03,24,54.31
2025-08-03,25,54.98
2025-08-03,26,60.73
2025-08-03,27,65.35
2025-08-03,28,55.59
2025-08-03,29,65.05
2025-08-03,30,62.22
2025-08-03,31,68.72
2025-08-03,32,70.28
2025-08-03,33,70.32
2025-08-03,34,73.57
2025-08-03,35,77.32
2025-08-03,36,79.76
2025-08-03,37,78.26
2025-08-03,38,84.19
2025-08-03,39,69.36
2025-08-03,40,56.58
2025-08-03,41,61.83
2025-08-03,42,55.01
2025-08-03,43,48.66
2025-08-03,44,42.29
2025-08-03,45,43.53
2025-08-03,46,47.59
2025-08-03,47,43.38
2025-08-03,48,45.47
2025-08-04,1,45.7
2025-08-04,2,38.22
2025-08-04,3,41.66
2025-08-04,4,39.86
2025-08-04,5,40.07
2025-08-04,6,33.37
2025-08-04,7,34.07
2025-08-04,8,44.77
2025-08-04,9,43.45
2025-08-04,10,42.28
2025-08-04,11,46.54
2025-08-04,12,39.85
2025-08-04,13,47.16
2025-08-04,14,50.22
2025-08-04,15,51.98
2025-08-04,16,53.69
2025-08-04,17,65.77
2025-08-04,18,59.17
2025-08-04,19,63.73
2025-08-04,20,62.98
2025-08-04,21,65.5
2025-08-04,22,64.23
2025-08-04,23,60.46
2025-08-04,24,57.4
2025-08-04,25,67.03
2025-08-04,26,69.46
2025-08-04,27,75.63
2025-08-04,28,71.06
2025-08-04,29,66.32
2025-08-04,30,69.16
2025-08-04,31,66.0
2025-08-04,32,74.91
2025-08-04,33,77.29
2025-08-04,34,88.49
2025-08-04,35,92.34
2025-08-04,36,97.7
2025-08-04,37,98.67
2025-08-04,38,82.8
2025-08-04,39,73.64
2025-08-04,40,68.24
2025-08-04,41,61.36
2025-08-04,42,68.75
2025-08-04,43,44.53
2025-08-04,44,59.14
2025-08-04,45,46.56
2025-08-04,46,46.75
2025-08-04,47,36.26
2025-08-04,48,49.27
2025-08-05,1,33.83
2025-08-05,2,49.98
2025-08-05,3,39.72
2025-08-05,4,37.03
2025-08-05,5,40.52
2025-08-05,6,37.16
2025-08-05,7,39.48
2025-08-05,8,36.97
2025-08-05,9,45.01
2025-08-05,10,52.21
2025-08-05,11,45.91
2025-08-05,12,46.03
2025-08-05,13,45.94
2025-08-05,14,55.84
2025-08-05,15,52.09
2025-08-05,16,59.61
2025-08-05,17,58.53
2025-08-05,18,56.77
2025-08-05,19,61.19
2025-08-05,20,57.82
2025-08-05,21,67.34
2025-08-05,22,58.39
2025-08-05,23,61.29
2025-08-05,24,59.97
2025-08-05,25,58.63
2025-08-05,26,67.43
2025-08-05,27,65.52
2025-08-05,28,76.64
2025-08-05,29,73.19
2025-08-05,30,71.61
2025-08-05,31,75.91
2025-08-05,32,77.94
2025-08-05,33,78.4
2025-08-05,34,80.54
2025-08-05,35,84.45
2025-08-05,36,94.18
2025-08-05,37,87.51
2025-08-05,38,84.11
2025-08-05,39,79.25
2025-08-05,40,69.13
2025-08-05,41,61.83
2025-08-05,42,67.57
2025-08-05,43,57.83
2025-08-05,44,46.1
2025-08-05,45,43.37
2025-08-05,46,51.4
2025-08-05,47,43.13
2025-08-05,48,44.61
2025-08-06,1,44.82
2025-08-06,2,42.86
2025-08-06,3,42.84
2025-08-06,4,40.31
2025-08-06,5,48.64
2025-08-06,6,48.14
2025-08-06,7,44.74
2025-08-06,8,44.48
2025-08-06,9,38.95
2025-08-06,10,43.84
2025-08-06,11,35.5
2025-08-06,12,44.02
2025-08-06,13,42.44
2025-08-06,14,54.11
2025-08-06,15,55.28
2025-08-06,16,61.93
2025-08-06,17,63.76
2025-08-06,18,66.83
2025-08-06,19,59.51
2025-08-06,20,55.1
2025-08-06,21,69.73
2025-08-06,22,59.77
2025-08-06,23,62.16
2025-08-06,24,67.4
2025-08-06,25,62.94
2025-08-06,26,60.66
2025-08-06,27,74.91
2025-08-06,28,65.62
2025-08-06,29,76.94
2025-08-06,30,73.37
2025-08-06,31,79.05
2025-08-06,32,82.84
2025-08-06,33,81.47
2025-08-06,34,89.3
2025-08-06,35,97.18
2025-08-06,36,94.74
2025-08-06,37,91.73
2025-08-06,38,85.33
2025-08-06,39,76.31
2025-08-06,40,67.11
2025-08-06,41,71.22
2025-08-06,42,57.79
2025-08-06,43,54.34
2025-08-06,44,53.4
2025-08-06,45,45.1
2025-08-06,46,47.48
2025-08-06,47,44.21
2025-08-06,48,39.94
2025-08-07,1,45.1
2025-08-07,2,38.37
2025-08-07,3,39.25
2025-08-07,4,49.2
2025-08-07,5,42.94
2025-08-07,6,41.53
2025-08-07,7,41.38
2025-08-07,8,45.95
2025-08-07,9,40.15
2025-08-07,10,45.38
2025-08-07,11,33.74
2025-08-07,12,44.93
2025-08-07,13,47.1
2025-08-07,14,49.7
2025-08-07,15,58.34
2025-08-07,16,58.02
2025-08-07,17,60.21
2025-08-07,18,58.9
2025-08-07,19,60.71
2025-08-07,20,53.97
2025-08-07,21,60.41
2025-08-07,22,55.99
2025-08-07,23,68.23
2025-08-07,24,65.75
2025-08-07,25,67.47
2025-08-07,26,59.66
2025-08-07,27,69.5
2025-08-07,28,64.86
2025-08-07,29,70.37
2025-08-07,30,70.86
2025-08-07,31,69.22
2025-08-07,32,74.46
2025-08-07,33,85.47
2025-08-07,34,89.14
2025-08-07,35,83.52
2025-08-07,36,93.73
2025-08-07,37,85.29
2025-08-07,38,77.15
2025-08-07,39,74.2
2025-08-07,40,64.78
2025-08-07,41,61.6
2025-08-07,42,57.81
2025-08-07,43,57.99
2025-08-07,44,56.21
2025-08-07,45,54.83
2025-08-07,46,51.73
2025-08-07,47,39.24
2025-08-07,48,39.52
2025-08-08,1,48.7
2025-08-08,2,41.45
2025-08-08,3,42.23
2025-08-08,4,33.01
2025-08-08,5,37.02
2025-08-08,6,42.93
2025-08-08,7,44.24
2025-08-08,8,41.04
2025-08-08,9,43.08
2025-08-08,10,40.12
2025-08-08,11,43.35
2025-08-08,12,41.26
2025-08-08,13,46.48
2025-08-08,14,51.79
2025-08-08,15,49.24
2025-08-08,16,68.26
2025-08-08,17,58.16
2025-08-08,18,63.01
2025-08-08,19,57.41
2025-08-08,20,50.03
2025-08-08,21,68.65
2025-08-08,22,62.0
2025-08-08,23,53.48
2025-08-08,24,58.84
2025-08-08,25,72.23
2025-08-08,26,67.01
2025-08-08,27,55.97
2025-08-08,28,65.62
2025-08-08,29,68.68
2025-08-08,30,73.85
2025-08-08,31,74.85
2025-08-08,32,71.83
2025-08-08,33,80.47
2025-08-08,34,83.18
2025-08-08,35,92.19
2025-08-08,36,87.19
2025-08-08,37,84.78
2025-08-08,38,81.4
2025-08-08,39,73.11
2025-08-08,40,76.38
2025-08-08,41,69.12
2025-08-08,42,64.52
2025-08-08,43,51.11
2025-08-08,44,54.48
2025-08-08,45,53.84
2025-08-08,46,44.58
2025-08-08,47,42.25
2025-08-08,48,41.43
2025-08-09,1,46.07
2025-08-09,2,39.24
2025-08-09,3,36.47
2025-08-09,4,35.38
2025-08-09,5,33.34
2025-08-09,6,39.78
2025-08-09,7,36.93
2025-08-09,8,28.76
2025-08-09,9,40.28
2025-08-09,10,33.31
2025-08-09,11,35.54
2025-08-09,12,41.74
2025-08-09,13,40.32
2025-08-09,14,54.74
2025-08-09,15,47.99
2025-08-09,16,54.28
2025-08-09,17,47.6
2025-08-09,18,52.36
2025-08-09,19,54.52
2025-08-09,20,58.78
2025-08-09,21,50.2
2025-08-09,22,59.28
2025-08-09,23,55.34
2025-08-09,24,56.82
2025-08-09,25,53.42
2025-08-09,26,53.53
2025-08-09,27,49.75
2025-08-09,28,60.88
2025-08-09,29,63.72
2025-08-09,30,61.83
2025-08-09,31,59.71
2025-08-09,32,67.24
2025-08-09,33,74.69
2025-08-09,34,77.29
2025-08-09,35,81.35
2025-08-09,36,72.34
2025-08-09,37,75.1
2025-08-09,38,72.31
2025-08-09,39,70.05
2025-08-09,40,59.63
2025-08-09,41,59.14
2025-08-09,42,48.98
2025-08-09,43,50.29
2025-08-09,44,45.63
2025-08-09,45,43.29
2025-08-09,46,52.59
2025-08-09,47,40.07
2025-08-09,48,38.34
2025-08-10,1,44.41
2025-08-10,2,42.53
2025-08-10,3,37.7
2025-08-10,4,40.67
2025-08-10,5,38.2
2025-08-10,6,35.35
2025-08-10,7,29.7
2025-08-10,8,34.89
2025-08-10,9,34.68
2025-08-10,10,36.44
2025-08-10,11,37.33
2025-08-10,12,44.63
2025-08-10,13,47.67
2025-08-10,14,43.92
2025-08-10,15,43.75
2025-08-10,16,47.98
2025-08-10,17,58.86
2025-08-10,18,58.78
2025-08-10,19,50.61
2025-08-10,20,49.05
2025-08-10,21,52.26
2025-08-10,22,61.78
2025-08-10,23,56.63
2025-08-10,24,54.69
2025-08-10,25,56.02
2025-08-10,26,49.99
2025-08-10,27,57.42
2025-08-10,28,64.77
2025-08-10,29,59.77
2025-08-10,30,62.44
2025-08-10,31,67.51
2025-08-10,32,65.13
2025-08-10,33,74.7
2025-08-10,34,73.41
2025-08-10,35,76.84
2025-08-10,36,77.47
2025-08-10,37,75.39
2025-08-10,38,73.28
2025-08-10,39,67.38
2025-08-10,40,61.45
2025-08-10,41,57.61
2025-08-10,42,49.26
2025-08-10,43,40.91
2025-08-10,44,46.87
2025-08-10,45,42.05
2025-08-10,46,44.85
2025-08-10,47,39.29
2025-08-10,48,32.53
2025-08-11,1,51.58
2025-08-11,2,37.48
2025-08-11,3,41.14
2025-08-11,4,41.36
2025-08-11,5,40.91
2025-08-11,6,40.59
2025-08-11,7,42.53
2025-08-11,8,38.72
2025-08-11,9,40.22
2025-08-11,10,43.58
2025-08-11,11,40.77
2025-08-11,12,43.45
2025-08-11,13,48.5
2025-08-11,14,49.89
2025-08-11,15,51.96
2025-08-11,16,54.7
2025-08-11,17,61.21
2025-08-11,18,68.07
2025-08-11,19,64.4
2025-08-11,20,58.74
2025-08-11,21,68.41
2025-08-11,22,60.19
2025-08-11,23,68.94
2025-08-11,24,63.07
2025-08-11,25,65.45
2025-08-11,26,64.05
2025-08-11,27,65.54
2025-08-11,28,73.66
2025-08-11,29,69.16
2025-08-11,30,76.01
2025-08-11,31,75.58
2025-08-11,32,78.84
2025-08-11,33,86.06
2025-08-11,34,86.92
2025-08-11,35,86.65
2025-08-11,36,86.93
2025-08-11,37,89.9
2025-08-11,38,74.17
2025-08-11,39,78.58
2025-08-11,40,65.07
2025-08-11,41,65.77
2025-08-11,42,65.6
2025-08-11,43,52.89
2025-08-11,44,55.53
2025-08-11,45,55.53
2025-08-11,46,46.71
2025-08-11,47,44.67
2025-08-11,48,47.2
2025-08-12,1,46.45
2025-08-12,2,40.8
2025-08-12,3,38.39
2025-08-12,4,44.56
2025-08-12,5,42.6
2025-08-12,6,47.42
2025-08-12,7,42.12
2025-08-12,8,33.48
2025-08-12,9,34.99
2025-08-12,10,41.23
2025-08-12,11,46.9
2025-08-12,12,47.21
2025-08-12,13,46.41
2025-08-12,14,45.65
2025-08-12,15,61.88
2025-08-12,16,64.9
2025-08-12,17,55.91
2025-08-12,18,65.4
2025-08-12,19,64.0
2025-08-12,20,65.43
2025-08-12,21,68.44
2025-08-12,22,68.04
2025-08-12,23,64.77
2025-08-12,24,62.55
2025-08-12,25,63.34
2025-08-12,26,64.8
2025-08-12,27,77.82
2025-08-12,28,68.47
2025-08-12,29,73.16
2025-08-12,30,74.07
2025-08-12,31,71.61
2025-08-12,32,81.4
2025-08-12,33,81.12
2025-08-12,34,83.82
2025-08-12,35,92.39
2025-08-12,36,85.12
2025-08-12,37,91.31
2025-08-12,38,85.48
2025-08-12,39,82.32
2025-08-12,40,72.91
2025-08-12,41,61.4
2025-08-12,42,64.85
2025-08-12,43,61.22
2025-08-12,44,57.13
2025-08-12,45,54.08
2025-08-12,46,43.22
2025-08-12,47,50.8
